Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2004-08-19,2.490664005279541,2.591784954071045,2.3900420665740967,2.4991331100463867,2.496292352676392,897427216,0.0,0.0
2004-08-20,2.515820026397705,2.7168169021606445,2.5031180381774902,2.697638988494873,2.694572687149048,458857488,0.0,0.0
2004-08-23,2.758410930633545,2.8264060020446777,2.71606993675232,2.7247869968414307,2.7216899394989014,366857939,0.0,0.0
2004-08-24,2.770615100860596,2.779581069946289,2.579581022262573,2.611959934234619,2.6089909076690674,306396159,0.0,0.0
2004-08-25,2.614201068878174,2.689918041229248,2.5873019695281982,2.640104055404663,2.637103080749512,184645512,0.0,0.0
2004-08-26,2.6139519214630127,2.6886720657348637,2.606729030609131,2.687675952911377,2.6846210956573486,142572401,0.0,0.0
2004-08-27,2.6924080848693848,2.705359935760498,2.632383108139038,2.643840074539185,2.6408348083496094,124826132,0.0,0.0
2004-08-30,2.622170925140381,2.627402067184448,2.540726900100708,2.540726900100708,2.537838935852051,104429967,0.0,0.0
2004-08-31,2.547950029373169,2.5830678939819336,2.544462919235229,2.5496931076049805,2.546794891357422,98825037,0.0,0.0
2004-09-01,2.5579121112823486,2.5646369457244877,2.482445001602173,2.496891021728516,2.49405288696289,183633734,0.0,0.0
2004-09-02,2.470489978790283,2.5496931076049805,2.4642629623413086,2.528273105621338,2.525399208068848,303810504,0.0,0.0
2004-09-03,2.5143260955810547,2.5340020656585693,2.473727941513061,2.490912914276123,2.488081693649292,103538639,0.0,0.0
2004-09-07,2.515820026397705,2.540477991104126,2.4809510707855225,2.5300168991088867,2.527141094207764,117506800,0.0,0.0
2004-09-08,2.5090949535369877,2.566132068634033,2.5031180381774902,2.547950029373169,2.5450539588928223,100186120,0.0,0.0
2004-09-09,2.553678035736084,2.5581610202789307,2.515571117401123,2.548198938369751,2.545302391052246,81620792,0.0,0.0
2004-09-10,2.53051495552063,2.6540520191192627,2.523042917251587,2.6234169006347656,2.6204349994659424,174804764,0.0,0.0
2004-09-13,2.655795097351074,2.7001290321350098,2.6515610218048096,2.677464008331299,2.6744205951690674,157628624,0.0,0.0
2004-09-14,2.6762189865112305,2.789544105529785,2.6597800254821777,2.7768421173095703,2.7736856937408447,217608605,0.0,0.0
2004-09-15,2.753679037094116,2.845086097717285,2.7447121143341064,2.789544105529785,2.786373376846313,215279909,0.0,0.0
2004-09-16,2.798012018203736,2.8841888904571533,2.780827045440674,2.8386099338531494,2.835383415222168,186207345,0.0,0.0
2004-09-17,2.849817991256714,2.9262819290161133,2.8281490802764893,2.9262819290161133,2.9229557514190674,190350817,0.0,0.0
2004-09-20,2.912832021713257,3.028647899627685,2.90834903717041,2.9728569984436035,2.969477891921997,213585582,0.0,0.0
2004-09-21,2.984065055847168,2.999258041381836,2.9267799854278564,2.9349989891052246,2.9316627979278564,145262446,0.0,0.0
2004-09-22,2.9240400791168213,2.9805779457092285,2.9093449115753174,2.9484479427337646,2.945096492767334,152344894,0.0,0.0
2004-09-23,2.959906101226806,3.0543019771575928,2.9145750999450684,3.009221076965332,3.005800724029541,171524515,0.0,0.0
2004-09-24,3.012208938598633,3.090914011001587,2.9828200340271,2.984563112258911,2.981170654296875,183336625,0.0,0.0
2004-09-27,2.9778380393981934,3.0107150077819824,2.9340031147003174,2.945460081100464,2.94211220741272,141994242,0.0,0.0
2004-09-28,3.0211760997772217,3.1731059551239014,2.994028091430664,3.1596570014953613,3.1560654640197754,340190355,0.0,0.0
2004-09-29,3.155672073364258,3.3628950119018555,3.14396595954895,3.264763116836548,3.261052131652832,613229953,0.0,0.0
2004-09-30,3.235373020172119,3.295149087905884,3.2129569053649902,3.227900981903076,3.2242319583892822,276468402,0.0,0.0
2004-10-01,3.257788896560669,3.343467950820923,3.210465908050537,3.302123069763184,3.298369646072388,303934969,0.0,0.0
2004-10-04,3.368623971939087,3.4089720249176025,3.3382370471954346,3.3638908863067627,3.360067367553711,261693228,0.0,0.0
2004-10-05,3.353929042816162,3.450316905975342,3.2936549186706543,3.4463319778442383,3.4424147605896,300887589,0.0,0.0
2004-10-06,3.4259090423583984,3.448324918746948,3.3873040676116943,3.414202928543091,3.4103221893310547,268900140,0.0,0.0
2004-10-07,3.4102180004119877,3.483941078186035,3.4010019302368164,3.458287000656128,3.4543561935424805,283643194,0.0,0.0
2004-10-08,3.455049991607666,3.4789600372314453,3.412708044052124,3.430392026901245,3.426492929458618,222442656,0.0,0.0
2004-10-11,3.412209987640381,3.458537101745605,3.333754062652588,3.368872880935669,3.3650436401367188,210437827,0.0,0.0
2004-10-12,3.3484489917755127,3.427402973175049,3.3225460052490234,3.422173023223877,3.418283224105835,234419380,0.0,0.0
2004-10-13,3.56961989402771,3.5753490924835205,3.4889230728149414,3.509346008300781,3.505357027053833,397203256,0.0,0.0
2004-10-14,3.5120859146118164,3.546207904815674,3.4510650634765625,3.536742925643921,3.532722949981689,209835578,0.0,0.0
2004-10-15,3.60971999168396,3.6239171028137207,3.5354979038238525,3.589296102523804,3.5852162837982178,265150137,0.0,0.0
2004-10-18,3.5666310787200928,3.716070890426636,3.5170669555664062,3.715075016021729,3.7108521461486816,282061287,0.0,0.0
2004-10-19,3.7484500408172607,3.7957730293273926,3.669994115829468,3.6846890449523926,3.680500745773315,363918964,0.0,0.0
2004-10-20,3.686929941177368,3.710840940475464,3.476967096328736,3.499134063720703,3.495156764984131,456613107,0.0,0.0
2004-10-21,3.596518993377685,3.73923397064209,3.5272789001464844,3.7205541133880615,3.716325044631958,585767401,0.0,0.0
2004-10-22,4.247579097747803,4.487430095672607,4.086681842803955,4.294652938842773,4.289771556854248,1481207196,0.0,0.0
2004-10-25,4.393531799316406,4.842598915100098,4.297640800476074,4.667504787445068,4.6621994972229,1315480331,0.0,0.0
2004-10-26,4.641104221343994,4.79801607131958,4.483195781707764,4.5280280113220215,4.522881031036377,895628499,0.0,0.0
2004-10-27,4.5509419441223145,4.720306873321533,4.527280807495117,4.6318888664245605,4.62662410736084,536262538,0.0,0.0
2004-10-28,4.649571895599365,4.841601848602295,4.622673034667969,4.814454078674316,4.808981895446777,596097978,0.0,0.0
2004-10-29,4.953681945800781,4.980082988739014,4.747206211090088,4.748202800750732,4.742805480957031,849672890,0.0,0.0
2004-11-01,4.820681095123291,4.923295974731445,4.763894081115723,4.882449150085449,4.876899242401123,490828877,0.0,0.0
2004-11-02,4.950942993164063,4.962648868560791,4.815451145172119,4.85355806350708,4.84804105758667,455553149,0.0,0.0
2004-11-03,4.935998916625977,5.02117919921875,4.750942230224609,4.773856163024902,4.768429756164551,557630330,0.0,0.0
2004-11-04,4.693408012390137,4.742225170135498,4.566633224487305,4.60025691986084,4.595027923583984,578544429,0.0,0.0
2004-11-05,4.532511234283447,4.540481090545654,4.198015213012695,4.217939853668213,4.2131452560424805,796297573,0.0,0.0
2004-11-08,4.257293224334717,4.369622230529785,4.219184875488281,4.297640800476074,4.292755603790283,449349985,0.0,0.0
2004-11-09,4.336246967315674,4.363644123077393,4.116321086883545,4.201751232147217,4.196975231170654,444226854,0.0,0.0
2004-11-10,4.250816822052002,4.296894073486328,4.142722129821777,4.180829048156738,4.176076889038086,427355853,0.0,0.0
2004-11-11,4.212460994720459,4.576595783233643,4.173605918884277,4.558413982391357,4.553232669830322,601666773,0.0,0.0
2004-11-12,4.613458156585693,4.727281093597412,4.418438911437988,4.533009052276611,4.527856349945068,672354740,0.0,0.0
2004-11-15,4.494403839111328,4.69041919708252,4.452063083648682,4.604491233825684,4.599257469177246,477844390,0.0,0.0
2004-11-16,4.420928955078125,4.469995021820068,4.254802227020264,4.297391891479492,4.292507171630859,839832142,0.0,0.0
2004-11-17,4.209721088409424,4.420928955078125,4.209222793579102,4.296395778656006,4.2915120124816895,728034662,0.0,0.0
2004-11-18,4.241352081298828,4.344216823577881,4.127778053283691,4.172859191894531,4.168116092681885,667677273,0.0,0.0
2004-11-19,4.211712837219238,4.233631134033203,4.147453784942627,4.219184875488281,4.214389324188232,352086780,0.0,0.0
2004-11-22,4.096395969390869,4.221675872802734,4.017691135406494,4.112086772918701,4.107412815093994,496582362,0.0,0.0
2004-11-23,4.183568954467773,4.254802227020264,4.146955966949463,4.172360897064209,4.167618274688721,498393124,0.0,0.0
2004-11-24,4.3541789054870605,4.413705825805664,4.296645164489746,4.35268497467041,4.347737312316895,613531078,0.0,0.0
2004-11-26,4.378588199615479,4.483942985534668,4.36663293838501,4.468002796173096,4.462924003601074,260175560,0.0,0.0
2004-11-29,4.492162227630615,4.556670188903809,4.421177864074707,4.509347915649414,4.504222393035889,428263241,0.0,0.0
2004-11-30,4.500879764556885,4.557916164398193,4.489422798156738,4.532511234283447,4.527359485626221,309154460,0.0,0.0
2004-12-01,4.531764030456543,4.545462131500244,4.471988201141357,4.482200145721436,4.477105617523193,315743063,0.0,0.0
2004-12-02,4.480704784393311,4.5208048820495605,4.447081089019775,4.468252182006836,4.463173389434815,251374696,0.0,0.0
2004-12-03,4.4819512367248535,4.509596824645996,4.423419952392578,4.49315881729126,4.488051414489746,235647968,0.0,0.0
2004-12-06,4.461526870727539,4.500630855560303,4.384067058563232,4.390791893005371,4.385800838470459,251097661,0.0,0.0
2004-12-07,4.38356876373291,4.388551235198975,4.247828006744385,4.269745826721191,4.264892578,275866153,0.0,0.0
2004-12-08,4.242846965789795,4.325786113739014,4.202497959136963,4.233631134033203,4.228818893432617,302802741,0.0,0.0
2004-12-09,4.240355968475342,4.321302890777588,4.196022033691406,4.319559097290039,4.3146491050720215,307307563,0.0,0.0
2004-12-10,4.319559097290039,4.355673789978027,4.26625919342041,4.275225162506104,4.270365715026856,173335277,0.0,0.0
2004-12-13,4.288177013397217,4.313333034515381,4.220430850982666,4.245337009429932,4.240511417388916,193466452,0.0,0.0
2004-12-14,4.259036064147949,4.453805923461914,4.224166870117188,4.450568199157715,4.445509433746338,445198482,0.0,0.0
2004-12-15,4.433134078979492,4.500380992889404,4.400008201599121,4.477715969085693,4.472626209259033,460559845,0.0,0.0
2004-12-16,4.407230854034424,4.495399951934815,4.382324219,4.395275115966797,4.390279293060303,344197318,0.0,0.0
2004-12-17,4.4024977684021,4.4956488609313965,4.397267818450928,4.485188007354736,4.4800896644592285,296555412,0.0,0.0
2004-12-20,4.533009052276611,4.693905830383301,4.529770851135254,4.608226776123047,4.6029887199401855,394854485,0.0,0.0
2004-12-21,4.64035701751709,4.679460048675537,4.567877769470215,4.576595783233643,4.571393966674805,221479058,0.0,0.0
2004-12-22,4.580331802368164,4.653806209564209,4.558165073394775,4.640108108520508,4.634833812713623,156865776,0.0,0.0
2004-12-23,4.668749809265137,4.69739294052124,4.632636070251465,4.679957866668701,4.674638271331787,145125936,0.0,0.0
2004-12-27,4.711091995239258,4.814454078674316,4.709846019744873,4.779833793640137,4.77440071105957,245079187,0.0,0.0
2004-12-28,4.784814834594727,4.820681095123291,4.757418155670166,4.801004886627197,4.795547962188721,166453579,0.0,0.0
2004-12-29,4.7765960693359375,4.819933891296387,4.7765960693359375,4.804491996765137,4.799030780792236,107525527,0.0,0.0
2004-12-30,4.806234836578369,4.937243938446045,4.778339862823486,4.921553134918213,4.915958881378174,237057231,0.0,0.0
2004-12-31,4.962151050567627,4.978340148925781,4.796022891998291,4.801752090454102,4.796294212341309,307889737,0.0,0.0
2005-01-03,4.916571140289307,5.071989059448242,4.868253231048584,5.048826217651367,5.043087482452393,636143518,0.0,0.0
2005-01-04,5.01619815826416,5.054305076599121,4.818936824798584,4.844342231750488,4.838835716247559,552298420,0.0,0.0
2005-01-05,4.818190097808838,4.904118061065674,4.787804126739502,4.819684982299805,4.814206600189209,330698912,0.0,0.0
2005-01-06,4.858788013458252,4.879211902618408,4.675475120544434,4.696147918701172,4.690810203552246,417041336,0.0,0.0
2005-01-07,4.748202800750732,4.83811616897583,4.701876163482666,4.828153133392334,4.822665214538574,387964757,0.0,0.0
2005-01-10,4.844342231750488,4.934006214141846,4.777841091156006,4.858290195465088,4.8527679443359375,302714411,0.0,0.0
2005-01-11,4.872238159179688,4.924293041229248,4.811464786529541,4.820432186126709,4.814952850341797,279391317,0.0,0.0
2005-01-12,4.8401079177856445,4.8799591064453125,4.744716167449951,4.866260051727295,4.860728740692139,328338096,0.0,0.0
2005-01-13,4.866260051727295,4.916322231292725,4.833134174346924,4.865015029907227,4.859485149383545,275002929,0.0,0.0
2005-01-14,4.881701946258545,4.9815778732299805,4.835126876831055,4.980582237243652,4.974921226501465,387057368,0.0,0.0
2005-01-18,5.00548791885376,5.106359958648682,4.947954177856445,5.078464984893799,5.072692394256592,528878966,0.0,0.0
2005-01-19,5.097145080566406,5.1133341789245605,4.899385929107666,4.91408109664917,4.9084954261779785,451995865,0.0,0.0
2005-01-20,4.794528961181641,4.88792896270752,4.782075881958008,4.829895973205566,4.824406147003174,361413608,0.0,0.0
2005-01-21,4.845337867736816,4.865762233734131,4.68543815612793,4.689423084259033,4.684092998504639,371724110,0.0,0.0
2005-01-24,4.699635028839111,4.715575218200684,4.491166114807129,4.501129150390625,4.4960126876831055,563010421,0.0,0.0
2005-01-25,4.531515121459961,4.538987159729004,4.390791893005371,4.411465167999268,4.406450748443604,427966132,0.0,0.0
2005-01-26,4.465013980865479,4.717566967010498,4.462025165557861,4.7133331298828125,4.7079758644104,494161321,0.0,0.0
2005-01-27,4.701377868652344,4.703868865966797,4.612709999084473,4.684442043304443,4.679117202758789,266089645,0.0,0.0
2005-01-28,4.732759952545166,4.8493242263793945,4.641104221343994,4.7407307624816895,4.735342025756836,490158373,0.0,0.0
2005-01-31,4.824168205261231,4.890668869018555,4.775102138519287,4.872238159179688,4.866700172424316,385306832,0.0,0.0
2005-02-01,4.841352939605713,4.898140907287598,4.74795389175415,4.779584884643555,4.7741522789001465,756384528,0.0,0.0
2005-02-02,5.368627071380615,5.399759769439697,5.072486877441406,5.129772186279297,5.123941421508789,1316889593,0.0,0.0
2005-02-03,5.130519866943359,5.3143310546875,5.126036167144775,5.251814842224121,5.245845317840576,521471303,0.0,0.0
2005-02-04,5.142475128173828,5.174355030059815,5.046085834503174,5.089921951293945,5.084136486053467,594993855,0.0,0.0
2005-02-07,5.112338066101074,5.140730857849121,4.869497776031494,4.882449150085449,4.876899242401123,520359150,0.0,0.0
2005-02-08,4.905612945556641,4.9818267822265625,4.845088958740234,4.947455883026123,4.941832542419434,460921194,0.0,0.0
2005-02-09,5.000257968902588,5.02117919921875,4.718812942504883,4.771615028381348,4.766191482543945,689434520,0.0,0.0
2005-02-10,4.781328201293945,4.78730583190918,4.613955974578857,4.68195104598999,4.676629066467285,762154073,0.0,0.0
2005-02-11,4.649074077606201,4.790046215057373,4.634378910064697,4.667504787445068,4.6621994972229,526606480,0.0,0.0
2005-02-14,4.554180145263672,4.8089752197265625,4.508102893829346,4.806733131408691,4.801269531,1548269624,0.0,0.0
2005-02-15,4.821926116943359,4.977344036102295,4.8089752197265625,4.862524032592773,4.856997013092041,1035177611,0.0,0.0
2005-02-16,4.8493242263793945,4.964641094207764,4.839361190795898,4.941727161407471,4.936110019683838,663770685,0.0,0.0
2005-02-17,4.927280902862549,4.975101947784424,4.901876926422119,4.929025173187256,4.923422336578369,418137429,0.0,0.0
2005-02-18,4.944218158721924,4.952436923980713,4.898140907287598,4.930270195007324,4.924665927886963,340708289,0.0,0.0
2005-02-22,4.894155979156494,4.953930854797363,4.741975784301758,4.766384124755859,4.760966300964356,541369609,0.0,0.0
2005-02-23,4.814454078674316,4.843843936920166,4.698886871337891,4.830644130706787,4.825153350830078,625776806,0.0,0.0
2005-02-24,4.567131042480469,4.7285261154174805,4.538737773895264,4.704616069793701,4.699268341064453,1036442333,0.0,0.0
2005-02-25,4.711091995239258,4.730269908905029,4.620430946350098,4.629397869110107,4.624135971069336,400435325,0.0,0.0
2005-02-28,4.632636070251465,4.7290239334106445,4.628900051116943,4.682199954986572,4.676877975463867,313908211,0.0,0.0
2005-03-01,4.714579105377197,4.726036071777344,4.533009052276611,4.634130001068115,4.628862380981445,373844027,0.0,0.0
2005-03-02,4.63139009475708,4.674230098724365,4.591788768768311,4.612212181091309,4.606969833374023,292512314,0.0,0.0
2005-03-03,4.635873794555664,4.67622184753418,4.5905442237854,4.6577911376953125,4.652496814727783,305484756,0.0,0.0
2005-03-04,4.650070190429688,4.663768768310547,4.60947322845459,4.630145072937012,4.624882221221924,271979640,0.0,0.0
2005-03-07,4.6769700050354,4.722300052642822,4.658289909362793,4.702622890472412,4.697277545928955,347995502,0.0,0.0
2005-03-08,4.709846019744873,4.7285261154174805,4.606982231140137,4.612709999084473,4.607466697692871,323050350,0.0,0.0
2005-03-09,4.588053226470947,4.599011898040772,4.487181186676025,4.516819953918457,4.511685848236084,456119263,0.0,0.0
2005-03-10,4.508351802825928,4.513083934783936,4.418438911437988,4.4826979637146,4.477602481842041,440063306,0.0,0.0
2005-03-11,4.494154930114746,4.506856918334961,4.412211894989014,4.428400993347168,4.423367500305176,322335682,0.0,0.0
2005-03-14,4.4416022300720215,4.443345069885254,4.298140048980713,4.358414173126221,4.353460311889648,447535208,0.0,0.0
2005-03-15,4.366135120391846,4.483195781707764,4.338985919952393,4.448575973510742,4.443519592285156,418446584,0.0,0.0
2005-03-16,4.401003837585449,4.448575973510742,4.358911991119385,4.373607158660889,4.368635654449463,285317446,0.0,0.0
2005-03-17,4.41171407699585,4.474228858947754,4.378588199615479,4.465511798858643,4.46043586730957,331662510,0.0,0.0
2005-03-18,4.453557014465332,4.49315881729126,4.441103935241699,4.48419189453125,4.479094982147217,284663002,0.0,0.0
2005-03-21,4.465013980865479,4.537242889404297,4.414702892303467,4.5051140785217285,4.499993324279785,300470030,0.0,0.0
2005-03-22,4.512586116790772,4.531515121459961,4.429646968841553,4.44832706451416,4.443270683288574,226112360,0.0,0.0
2005-03-23,4.4326348304748535,4.48917293548584,4.4326348304748535,4.457790851593018,4.452723979949951,194526410,0.0,0.0
2005-03-24,4.500630855560303,4.504615783691406,4.463271141052246,4.4645161628723145,4.459441661834717,148763520,0.0,0.0
2005-03-28,4.525039196014404,4.602747917175293,4.506856918334961,4.5185627937316895,4.513426780700684,350830087,0.0,0.0
2005-03-29,4.509347915649414,4.564889907836914,4.435125827789307,4.4724860191345215,4.467402458190918,259890496,0.0,0.0
2005-03-30,4.499135971069336,4.51931095123291,4.473233222961426,4.494403839111328,4.48929500579834,250378977,0.0,0.0
2005-03-31,4.4321370124816895,4.517816066741943,4.4244160652160645,4.4958977699279785,4.490787506103516,271758815,0.0,0.0
2005-04-01,4.527031898498535,4.556670188903809,4.482946872711182,4.48419189453125,4.479094982147217,248206866,0.0,0.0
2005-04-04,4.4819512367248535,4.61569881439209,4.47921085357666,4.614952087402344,4.609706401824951,324266893,0.0,0.0
2005-04-05,4.675724029541016,4.738738059997559,4.671739101409912,4.696646213531494,4.691307544708252,350777892,0.0,0.0
2005-04-06,4.7133331298828125,4.723545074462891,4.671988010406494,4.71283483505249,4.707478046417236,210891521,0.0,0.0
2005-04-07,4.701876163482666,4.8473310470581055,4.698389053344727,4.825911045074463,4.820425510406494,389141150,0.0,0.0
2005-04-08,4.824168205261231,4.859285831451416,4.76837682723999,4.783320903778076,4.777884006500244,205431131,0.0,0.0
2005-04-11,4.8092241287231445,4.851813793182373,4.790046215057373,4.812710762023926,4.80724048614502,217231195,0.0,0.0
2005-04-12,4.806982040405273,4.842350006103516,4.717566967010498,4.830893039703369,4.825401782989502,293881426,0.0,0.0
2005-04-13,4.818687915802002,4.839859008789063,4.7255377769470215,4.805239200592041,4.799777507781982,263214910,0.0,0.0
2005-04-14,4.813706874847412,4.840855121612549,4.734753131866455,4.76837682723999,4.762956619262695,247030473,0.0,0.0
2005-04-15,4.734753131866455,4.7407307624816895,4.5992608070373535,4.607728958129883,4.60249137878418,464831797,0.0,0.0
2005-04-18,4.597268104553223,4.679460048675537,4.570119857788086,4.656795024871826,4.651501655578613,262994085,0.0,0.0
2005-04-19,4.715575218200684,4.782075881958008,4.683196067810059,4.767131805419922,4.761713027954102,338463908,0.0,0.0
2005-04-20,4.945960998535156,4.993782043457031,4.87946081161499,4.934006214141846,4.928398132324219,620376641,0.0,0.0
2005-04-21,4.991789817810059,5.105862140655518,4.964392185211182,5.086434841156006,5.080653190612793,712737539,0.0,0.0
2005-04-22,5.551691055297852,5.57908821105957,5.336496829986572,5.375102996826172,5.368993282318115,1333182435,0.0,0.0
2005-04-25,5.425165176391602,5.5975189208984375,5.417693138122559,5.567381858825684,5.56105375289917,796574608,0.0,0.0
2005-04-26,5.484941005706787,5.529274940490723,5.43687105178833,5.448328018188477,5.442135334014893,693469588,0.0,0.0
2005-04-27,5.429399013519287,5.500631809234619,5.398265838623047,5.473981857299805,5.467759609222412,412131000,0.0,0.0
2005-04-28,5.467008113861084,5.531267166137695,5.422424793243408,5.465763092041016,5.459550380706787,348613811,0.0,0.0
2005-04-29,5.527032852172852,5.535501956939697,5.425165176391602,5.479462146759033,5.473233699798584,368182886,0.0,0.0
2005-05-02,5.530519962310791,5.571616172790527,5.484692096710205,5.536498069763184,5.530204772949219,392160425,0.0,0.0
2005-05-03,5.525538921356201,5.682450771331787,5.512338161468506,5.633634090423584,5.627230644226074,713873782,0.0,0.0
2005-05-04,5.659536838531494,5.725539207458496,5.653808116912842,5.691167831420898,5.684699058532715,485151677,0.0,0.0
2005-05-05,5.694157123565674,5.694157123565674,5.625913143157959,5.65330982208252,5.646883964538574,301509913,0.0,0.0
2005-05-06,5.688676834106445,5.709847927093506,5.640607833862305,5.679213047027588,5.672757625579834,271570110,0.0,0.0
2005-05-09,5.678715229034424,5.691167831420898,5.6147050857543945,5.62939977645874,5.6230010986328125,222302131,0.0,0.0
2005-05-10,5.615701198577881,5.673733234405518,5.597021102905273,5.673733234405518,5.66728401184082,254783425,0.0,0.0
2005-05-11,5.702874183654785,5.777842998504639,5.676970958709717,5.760657787322998,5.754109859466553,460873014,0.0,0.0
2005-05-12,5.748702049255371,5.784070014953613,5.683695793151856,5.696648120880127,5.690173149108887,359269602,0.0,0.0
2005-05-13,5.708105087280273,5.755675792694092,5.661777973175049,5.709599018096924,5.703109264373779,297731805,0.0,0.0
2005-05-16,5.720558166503906,5.768877029418945,5.6929121017456055,5.754680156707764,5.748138904571533,228107811,0.0,0.0
2005-05-17,5.742475986480713,5.814455986022949,5.733509063720703,5.806486129760742,5.799886226654053,313526787,0.0,0.0
2005-05-18,5.818440914154053,5.976847171783447,5.816198825836182,5.9566731452941895,5.949902534484863,494325936,0.0,0.0
2005-05-19,5.986063003540039,6.006734848022461,5.934505939483643,5.9571709632873535,5.950399875640869,390116793,0.0,0.0
2005-05-20,6.007731914520264,6.01918888092041,5.968876838684082,6.017693996429443,6.01085376739502,327763952,0.0,0.0
2005-05-23,6.056300163269043,6.428404808044434,6.045092105865479,6.362401962280273,6.355170249938965,858738744,0.0,0.0
2005-05-24,6.40001106262207,6.611219882965088,6.313834190368652,6.376101016998291,6.368853569030762,1166078427,0.0,0.0
2005-05-25,6.294655799865723,6.500135898590088,6.24235200881958,6.495902061462402,6.488518238067627,725023418,0.0,0.0
2005-05-26,6.499638080596924,6.569375991821289,6.433385848999023,6.455801963806152,6.4484639167785645,543895039,0.0,0.0
2005-05-27,6.487184047698975,6.626412868499756,6.457046985626221,6.625166893005371,6.617636203765869,489190760,0.0,0.0
2005-05-31,6.710597038269043,6.934010028839111,6.709103107452393,6.90586519241333,6.89801549911499,892805959,0.0,0.0
2005-06-01,7.053562164306641,7.294907093048096,7.024171829223633,7.173112869262695,7.16495943069458,1412944285,0.0,0.0
2005-06-02,7.191295146942139,7.217446804046631,7.088430881500244,7.170622825622559,7.162472248077393,721658854,0.0,0.0
2005-06-03,7.142975807189941,7.20549201965332,6.909351825714111,6.98033618927002,6.972402095794678,754108027,0.0,0.0
2005-06-06,7.033387184143066,7.316327095031738,7.019439220428467,7.246338844299316,7.238102436065674,904413304,0.0,0.0
2005-06-07,7.399764060974121,7.461781024932861,7.230399131774902,7.300634860992432,7.292336463928223,976566743,0.0,0.0
2005-06-08,7.293910980224609,7.302379131317139,6.924046993255615,6.9629011154174805,6.954986572265625,1031889331,0.0,0.0
2005-06-09,7.09142017364502,7.1855669021606445,6.987808227539063,7.131021022796631,7.122915267944336,660109011,0.0,0.0
2005-06-10,7.147957801818848,7.155180931091309,6.974358081817627,7.036127090454102,7.028129577636719,509767599,0.0,0.0
2005-06-13,6.969377040863037,7.078218936920166,6.887185096740723,7.042354106903076,7.03434944152832,514047581,0.0,0.0
2005-06-14,6.938742160797119,7.004744052886963,6.917819976806641,6.932764053344727,6.924883842468262,405189077,0.0,0.0
2005-06-15,6.849327087402344,6.906611919403076,6.660783767700195,6.844346046447754,6.83656644821167,838454999,0.0,0.0
2005-06-16,6.830895900726318,6.931519031524658,6.801257133483887,6.910099029541016,6.902244567871094,500364485,0.0,0.0
2005-06-17,6.948954105377197,6.981331825256348,6.871743202209473,6.981331825256348,6.973396301269531,418940428,0.0,0.0
2005-06-20,6.876474857330322,7.164894104003906,6.767881870269775,7.140735149383545,7.132618427276611,844140229,0.0,0.0
2005-06-21,7.174857139587402,7.230399131774902,7.097646236419678,7.169127941131592,7.160979270935059,607560783,0.0,0.0
2005-06-22,7.214707851409912,7.280710220336914,7.189801216125488,7.20549201965332,7.197301864624023,420530365,0.0,0.0
2005-06-23,7.173112869262695,7.342728137969971,7.135753154754639,7.215703964233398,7.207502365112305,564363474,0.0,0.0
2005-06-24,7.245343208312988,7.42218017578125,7.212465763092041,7.403500080108643,7.395084857940674,713512433,0.0,0.0
2005-06-27,7.444595813751221,7.5833258628845215,7.319066047668457,7.57411003112793,7.565500736236572,714785186,0.0,0.0
2005-06-28,7.628407001495361,7.702380180358887,7.521805763244629,7.521805763244629,7.513256072998047,764314139,0.0,0.0
